location,date,vaccine,total_vaccinations
Ukraine,2021-06-30,Sinovac,746053
Ukraine,2021-07-01,Johnson&Johnson,390
Ukraine,2021-07-01,Oxford/AstraZeneca,1203333
Ukraine,2021-07-01,Pfizer/BioNTech,783221
Ukraine,2021-07-01,Sinovac,780669
Ukraine,2021-07-02,Johnson&Johnson,390
Ukraine,2021-07-02,Oxford/AstraZeneca,1219371
Ukraine,2021-07-02,Pfizer/BioNTech,825836
Ukraine,2021-07-02,Sinovac,816563
Ukraine,2021-07-03,Johnson&Johnson,390
Ukraine,2021-07-03,Oxford/AstraZeneca,1221468
Ukraine,2021-07-03,Pfizer/BioNTech,838120
Ukraine,2021-07-03,Sinovac,841039
Ukraine,2021-07-04,Johnson&Johnson,390
Ukraine,2021-07-04,Oxford/AstraZeneca,1222068
Ukraine,2021-07-04,Pfizer/BioNTech,840418
Ukraine,2021-07-04,Sinovac,862504
Ukraine,2021-07-05,Johnson&Johnson,390
Ukraine,2021-07-05,Oxford/AstraZeneca,1235890
Ukraine,2021-07-05,Pfizer/BioNTech,870438
Ukraine,2021-07-05,Sinovac,891896
Ukraine,2021-07-06,Johnson&Johnson,390
Ukraine,2021-07-06,Oxford/AstraZeneca,1252717
Ukraine,2021-07-06,Pfizer/BioNTech,914188
Ukraine,2021-07-06,Sinovac,924873
Ukraine,2021-07-07,Johnson&Johnson,390
Ukraine,2021-07-07,Oxford/AstraZeneca,1266833
Ukraine,2021-07-07,Pfizer/BioNTech,969236
Ukraine,2021-07-07,Sinovac,960389
Ukraine,2021-07-08,Johnson&Johnson,390
Ukraine,2021-07-08,Oxford/AstraZeneca,1280822
Ukraine,2021-07-08,Pfizer/BioNTech,1029164
Ukraine,2021-07-08,Sinovac,995632
Ukraine,2021-07-09,Johnson&Johnson,390
Ukraine,2021-07-09,Oxford/AstraZeneca,1293130
Ukraine,2021-07-09,Pfizer/BioNTech,1095678
Ukraine,2021-07-09,Sinovac,1031470
Ukraine,2021-07-10,Johnson&Johnson,390
Ukraine,2021-07-10,Oxford/AstraZeneca,1294140
Ukraine,2021-07-10,Pfizer/BioNTech,1111448
Ukraine,2021-07-10,Sinovac,1056998
Ukraine,2021-07-11,Johnson&Johnson,390
Ukraine,2021-07-11,Oxford/AstraZeneca,1294390
Ukraine,2021-07-11,Pfizer/BioNTech,1117924
Ukraine,2021-07-11,Sinovac,1076628
Ukraine,2021-07-12,Johnson&Johnson,390
Ukraine,2021-07-12,Oxford/AstraZeneca,1305288
Ukraine,2021-07-12,Pfizer/BioNTech,1164639
Ukraine,2021-07-12,Sinovac,1102192
Ukraine,2021-07-13,Johnson&Johnson,478
Ukraine,2021-07-13,Oxford/AstraZeneca,1316814
Ukraine,2021-07-13,Pfizer/BioNTech,1222539
Ukraine,2021-07-13,Sinovac,1133924
Ukraine,2021-07-14,Johnson&Johnson,478
Ukraine,2021-07-14,Oxford/AstraZeneca,1327651
Ukraine,2021-07-14,Pfizer/BioNTech,1286834
Ukraine,2021-07-14,Sinovac,1167551
Ukraine,2021-07-15,Johnson&Johnson,478
Ukraine,2021-07-15,Oxford/AstraZeneca,1339669
Ukraine,2021-07-15,Pfizer/BioNTech,1351864
Ukraine,2021-07-15,Sinovac,1207879
Ukraine,2021-07-16,Johnson&Johnson,478
Ukraine,2021-07-16,Oxford/AstraZeneca,1350575
Ukraine,2021-07-16,Pfizer/BioNTech,1415915
Ukraine,2021-07-16,Sinovac,1244072
Ukraine,2021-07-17,Johnson&Johnson,478
Ukraine,2021-07-17,Oxford/AstraZeneca,1352135
Ukraine,2021-07-17,Pfizer/BioNTech,1443791
Ukraine,2021-07-17,Sinovac,1265071
Ukraine,2021-07-18,Johnson&Johnson,478
Ukraine,2021-07-18,Oxford/AstraZeneca,1352425
Ukraine,2021-07-18,Pfizer/BioNTech,1467410
Ukraine,2021-07-18,Sinovac,1278335
Ukraine,2021-07-19,Johnson&Johnson,478
Ukraine,2021-07-19,Oxford/AstraZeneca,1362511
Ukraine,2021-07-19,Pfizer/BioNTech,1509177
Ukraine,2021-07-19,Sinovac,1307497
Ukraine,2021-07-20,Johnson&Johnson,478
Ukraine,2021-07-20,Moderna,1620
Ukraine,2021-07-20,Oxford/AstraZeneca,1377495
Ukraine,2021-07-20,Pfizer/BioNTech,1554447
Ukraine,2021-07-20,Sinovac,1345626
Ukraine,2021-07-21,Johnson&Johnson,478
Ukraine,2021-07-21,Moderna,13062
Ukraine,2021-07-21,Oxford/AstraZeneca,1401969
Ukraine,2021-07-21,Pfizer/BioNTech,1599785
Ukraine,2021-07-21,Sinovac,1384462
Ukraine,2021-07-22,Johnson&Johnson,478
Ukraine,2021-07-22,Moderna,39960
Ukraine,2021-07-22,Oxford/AstraZeneca,1432043
Ukraine,2021-07-22,Pfizer/BioNTech,1641800
Ukraine,2021-07-22,Sinovac,1424916
Ukraine,2021-07-23,Johnson&Johnson,478
Ukraine,2021-07-23,Moderna,77752
Ukraine,2021-07-23,Oxford/AstraZeneca,1459287
Ukraine,2021-07-23,Pfizer/BioNTech,1689210
Ukraine,2021-07-23,Sinovac,1465145
Ukraine,2021-07-24,Johnson&Johnson,478
Ukraine,2021-07-24,Moderna,99462
Ukraine,2021-07-24,Oxford/AstraZeneca,1463592
Ukraine,2021-07-24,Pfizer/BioNTech,1715752
Ukraine,2021-07-24,Sinovac,1484159
Ukraine,2021-07-25,Johnson&Johnson,478
Ukraine,2021-07-25,Moderna,116720
Ukraine,2021-07-25,Oxford/AstraZeneca,1464572
Ukraine,2021-07-25,Pfizer/BioNTech,1731433
Ukraine,2021-07-25,Sinovac,1499297
Ukraine,2021-07-26,Johnson&Johnson,478
Ukraine,2021-07-26,Moderna,156971
Ukraine,2021-07-26,Oxford/AstraZeneca,1483311
Ukraine,2021-07-26,Pfizer/BioNTech,1770234
Ukraine,2021-07-26,Sinovac,1527602
Ukraine,2021-07-27,Johnson&Johnson,478
Ukraine,2021-07-27,Moderna,205264
Ukraine,2021-07-27,Oxford/AstraZeneca,1505280
Ukraine,2021-07-27,Pfizer/BioNTech,1810880
Ukraine,2021-07-27,Sinovac,1560022
Ukraine,2021-07-28,Johnson&Johnson,497
Ukraine,2021-07-28,Moderna,255290
Ukraine,2021-07-28,Oxford/AstraZeneca,1528400
Ukraine,2021-07-28,Pfizer/BioNTech,1848966
Ukraine,2021-07-28,Sinovac,1592718
Ukraine,2021-07-29,Johnson&Johnson,497
Ukraine,2021-07-29,Moderna,306758
Ukraine,2021-07-29,Oxford/AstraZeneca,1552611
Ukraine,2021-07-29,Pfizer/BioNTech,1888177
Ukraine,2021-07-29,Sinovac,1628081
Ukraine,2021-07-30,Johnson&Johnson,497
Ukraine,2021-07-30,Moderna,358445
Ukraine,2021-07-30,Oxford/AstraZeneca,1570729
Ukraine,2021-07-30,Pfizer/BioNTech,1935512
Ukraine,2021-07-30,Sinovac,1661021
Ukraine,2021-07-31,Johnson&Johnson,497
Ukraine,2021-07-31,Moderna,384397
Ukraine,2021-07-31,Oxford/AstraZeneca,1576178
Ukraine,2021-07-31,Pfizer/BioNTech,1955134
Ukraine,2021-07-31,Sinovac,1678497
Ukraine,2021-08-01,Johnson&Johnson,497
Ukraine,2021-08-01,Moderna,401037
Ukraine,2021-08-01,Oxford/AstraZeneca,1576830
Ukraine,2021-08-01,Pfizer/BioNTech,1965250
Ukraine,2021-08-01,Sinovac,1689169
Ukraine,2021-08-02,Johnson&Johnson,497
Ukraine,2021-08-02,Moderna,441688
Ukraine,2021-08-02,Oxford/AstraZeneca,1584341
Ukraine,2021-08-02,Pfizer/BioNTech,2014405
Ukraine,2021-08-02,Sinovac,1717013
Ukraine,2021-08-03,Johnson&Johnson,497
Ukraine,2021-08-03,Moderna,494610
Ukraine,2021-08-03,Oxford/AstraZeneca,1593446
Ukraine,2021-08-03,Pfizer/BioNTech,2071495
Ukraine,2021-08-03,Sinovac,1751154
Ukraine,2021-08-04,Johnson&Johnson,497
Ukraine,2021-08-04,Moderna,550215
Ukraine,2021-08-04,Oxford/AstraZeneca,1603004
Ukraine,2021-08-04,Pfizer/BioNTech,2130956
Ukraine,2021-08-04,Sinovac,1785651
Ukraine,2021-08-05,Johnson&Johnson,497
Ukraine,2021-08-05,Moderna,609594
Ukraine,2021-08-05,Oxford/AstraZeneca,1613255
Ukraine,2021-08-05,Pfizer/BioNTech,2192546
Ukraine,2021-08-05,Sinovac,1821814
Ukraine,2021-08-06,Johnson&Johnson,1997
Ukraine,2021-08-06,Moderna,668690
Ukraine,2021-08-06,Oxford/AstraZeneca,1623104
Ukraine,2021-08-06,Pfizer/BioNTech,2257420
Ukraine,2021-08-06,Sinovac,1857097
Ukraine,2021-08-07,Johnson&Johnson,3497
Ukraine,2021-08-07,Moderna,697483
Ukraine,2021-08-07,Oxford/AstraZeneca,1625391
Ukraine,2021-08-07,Pfizer/BioNTech,2286224
Ukraine,2021-08-07,Sinovac,1874678
Ukraine,2021-08-08,Johnson&Johnson,5497
Ukraine,2021-08-08,Moderna,714930
Ukraine,2021-08-08,Oxford/AstraZeneca,1626160
Ukraine,2021-08-08,Pfizer/BioNTech,2305795
Ukraine,2021-08-08,Sinovac,1886336
Ukraine,2021-08-09,Johnson&Johnson,5497
Ukraine,2021-08-09,Moderna,763868
Ukraine,2021-08-09,Oxford/AstraZeneca,1632996
Ukraine,2021-08-09,Pfizer/BioNTech,2358898
Ukraine,2021-08-09,Sinovac,1917467
Ukraine,2021-08-10,Johnson&Johnson,5497
Ukraine,2021-08-10,Moderna,823606
Ukraine,2021-08-10,Oxford/AstraZeneca,1641608
Ukraine,2021-08-10,Pfizer/BioNTech,2418395
Ukraine,2021-08-10,Sinovac,1957293
Ukraine,2021-08-11,Johnson&Johnson,7497
Ukraine,2021-08-11,Moderna,878149
Ukraine,2021-08-11,Oxford/AstraZeneca,1650551
Ukraine,2021-08-11,Pfizer/BioNTech,2475466
Ukraine,2021-08-11,Sinovac,1996785
Ukraine,2021-08-12,Johnson&Johnson,8497
Ukraine,2021-08-12,Moderna,937741
Ukraine,2021-08-12,Oxford/AstraZeneca,1658937
Ukraine,2021-08-12,Pfizer/BioNTech,2527848
Ukraine,2021-08-12,Sinovac,2038735
Ukraine,2021-08-13,Johnson&Johnson,10497
Ukraine,2021-08-13,Moderna,993492
Ukraine,2021-08-13,Oxford/AstraZeneca,1667224
Ukraine,2021-08-13,Pfizer/BioNTech,2581594
Ukraine,2021-08-13,Sinovac,2080743
Ukraine,2021-08-14,Johnson&Johnson,11497
Ukraine,2021-08-14,Moderna,1018316
Ukraine,2021-08-14,Oxford/AstraZeneca,1669542
Ukraine,2021-08-14,Pfizer/BioNTech,2611707
Ukraine,2021-08-14,Sinovac,2098636
Ukraine,2021-08-15,Johnson&Johnson,12997
Ukraine,2021-08-15,Moderna,1037116
Ukraine,2021-08-15,Oxford/AstraZeneca,1670630
Ukraine,2021-08-15,Pfizer/BioNTech,2631231
Ukraine,2021-08-15,Sinovac,2108792
Ukraine,2021-08-16,Johnson&Johnson,13997
Ukraine,2021-08-16,Moderna,1066876
Ukraine,2021-08-16,Oxford/AstraZeneca,1676934
Ukraine,2021-08-16,Pfizer/BioNTech,2676931
Ukraine,2021-08-16,Sinovac,2149665
Ukraine,2021-08-17,Johnson&Johnson,13997
Ukraine,2021-08-17,Moderna,1067220
Ukraine,2021-08-17,Oxford/AstraZeneca,1685060
Ukraine,2021-08-17,Pfizer/BioNTech,2735923
Ukraine,2021-08-17,Sinovac,2200797
Ukraine,2021-08-18,Johnson&Johnson,16297
Ukraine,2021-08-18,Moderna,1069856
Ukraine,2021-08-18,Oxford/AstraZeneca,1694282
Ukraine,2021-08-18,Pfizer/BioNTech,2791843
Ukraine,2021-08-18,Sinovac,2250723
Ukraine,2021-08-19,Johnson&Johnson,16297
Ukraine,2021-08-19,Moderna,1094262
Ukraine,2021-08-19,Oxford/AstraZeneca,1703799
Ukraine,2021-08-19,Pfizer/BioNTech,2842571
Ukraine,2021-08-19,Sinovac,2295099
Ukraine,2021-08-20,Johnson&Johnson,16297
Ukraine,2021-08-20,Moderna,1132477
Ukraine,2021-08-20,Oxford/AstraZeneca,1715615
Ukraine,2021-08-20,Pfizer/BioNTech,2893746
Ukraine,2021-08-20,Sinovac,2341011
Ukraine,2021-08-21,Johnson&Johnson,16297
Ukraine,2021-08-21,Moderna,1152511
Ukraine,2021-08-21,Oxford/AstraZeneca,1719249
Ukraine,2021-08-21,Pfizer/BioNTech,2918803
Ukraine,2021-08-21,Sinovac,2358459
Ukraine,2021-08-22,Johnson&Johnson,16297
Ukraine,2021-08-22,Moderna,1166838
Ukraine,2021-08-22,Oxford/AstraZeneca,1721628
Ukraine,2021-08-22,Pfizer/BioNTech,2936854
Ukraine,2021-08-22,Sinovac,2366417
Ukraine,2021-08-23,Johnson&Johnson,16297
Ukraine,2021-08-23,Moderna,1187626
Ukraine,2021-08-23,Oxford/AstraZeneca,1727893
Ukraine,2021-08-23,Pfizer/BioNTech,2960984
Ukraine,2021-08-23,Sinovac,2386661
Ukraine,2021-08-24,Johnson&Johnson,16961
Ukraine,2021-08-24,Moderna,1194377
Ukraine,2021-08-24,Oxford/AstraZeneca,1729161
Ukraine,2021-08-24,Pfizer/BioNTech,2968744
Ukraine,2021-08-24,Sinovac,2390957
Ukraine,2021-08-25,Johnson&Johnson,16961
Ukraine,2021-08-25,Moderna,1260097
Ukraine,2021-08-25,Oxford/AstraZeneca,1739344
Ukraine,2021-08-25,Pfizer/BioNTech,3015518
Ukraine,2021-08-25,Sinovac,2430690
Ukraine,2021-08-26,Johnson&Johnson,18252
Ukraine,2021-08-26,Moderna,1323980
Ukraine,2021-08-26,Oxford/AstraZeneca,1752037
Ukraine,2021-08-26,Pfizer/BioNTech,3068887
Ukraine,2021-08-26,Sinovac,2472889
Ukraine,2021-08-27,Johnson&Johnson,18252
Ukraine,2021-08-27,Moderna,1380767
Ukraine,2021-08-27,Oxford/AstraZeneca,1766557
Ukraine,2021-08-27,Pfizer/BioNTech,3122175
Ukraine,2021-08-27,Sinovac,2514845
Ukraine,2021-08-28,Johnson&Johnson,18252
Ukraine,2021-08-28,Moderna,1412802
Ukraine,2021-08-28,Oxford/AstraZeneca,1774056
Ukraine,2021-08-28,Pfizer/BioNTech,3150101
Ukraine,2021-08-28,Sinovac,2534952
Ukraine,2021-08-29,Johnson&Johnson,18252
Ukraine,2021-08-29,Moderna,1428491
Ukraine,2021-08-29,Oxford/AstraZeneca,1777291
Ukraine,2021-08-29,Pfizer/BioNTech,3164602
Ukraine,2021-08-29,Sinovac,2543004
Ukraine,2021-08-30,Johnson&Johnson,18252
Ukraine,2021-08-30,Moderna,1480775
Ukraine,2021-08-30,Oxford/AstraZeneca,1791327
Ukraine,2021-08-30,Pfizer/BioNTech,3211322
Ukraine,2021-08-30,Sinovac,2580446
Ukraine,2021-08-31,Johnson&Johnson,18252
Ukraine,2021-08-31,Moderna,1533693
Ukraine,2021-08-31,Oxford/AstraZeneca,1804114
Ukraine,2021-08-31,Pfizer/BioNTech,3261101
Ukraine,2021-08-31,Sinovac,2622011
Ukraine,2021-09-01,Johnson&Johnson,18252
Ukraine,2021-09-01,Moderna,1576727
Ukraine,2021-09-01,Oxford/AstraZeneca,1808614
Ukraine,2021-09-01,Pfizer/BioNTech,3301023
Ukraine,2021-09-01,Sinovac,2653577
Ukraine,2021-09-02,Johnson&Johnson,18252
Ukraine,2021-09-02,Moderna,1633642
Ukraine,2021-09-02,Oxford/AstraZeneca,1814767
Ukraine,2021-09-02,Pfizer/BioNTech,3354853
Ukraine,2021-09-02,Sinovac,2689451
Ukraine,2021-09-03,Johnson&Johnson,18252
Ukraine,2021-09-03,Moderna,1697081
Ukraine,2021-09-03,Oxford/AstraZeneca,1821678
Ukraine,2021-09-03,Pfizer/BioNTech,3412919
Ukraine,2021-09-03,Sinovac,2728524
Ukraine,2021-09-04,Johnson&Johnson,18252
Ukraine,2021-09-04,Moderna,1723846
Ukraine,2021-09-04,Oxford/AstraZeneca,1824694
Ukraine,2021-09-04,Pfizer/BioNTech,3437622
Ukraine,2021-09-04,Sinovac,2743300
Ukraine,2021-09-05,Johnson&Johnson,19252
Ukraine,2021-09-05,Moderna,1740754
Ukraine,2021-09-05,Oxford/AstraZeneca,1826201
Ukraine,2021-09-05,Pfizer/BioNTech,3451907
Ukraine,2021-09-05,Sinovac,2751387
Ukraine,2021-09-06,Johnson&Johnson,19252
Ukraine,2021-09-06,Moderna,1793578
Ukraine,2021-09-06,Oxford/AstraZeneca,1832006
Ukraine,2021-09-06,Pfizer/BioNTech,3496081
Ukraine,2021-09-06,Sinovac,2782506
Ukraine,2021-09-07,Johnson&Johnson,19252
Ukraine,2021-09-07,Moderna,1848353
Ukraine,2021-09-07,Oxford/AstraZeneca,1840055
Ukraine,2021-09-07,Pfizer/BioNTech,3550093
Ukraine,2021-09-07,Sinovac,2815288
Ukraine,2021-09-08,Johnson&Johnson,19252
Ukraine,2021-09-08,Moderna,1902028
Ukraine,2021-09-08,Oxford/AstraZeneca,1850422
Ukraine,2021-09-08,Pfizer/BioNTech,3610042
Ukraine,2021-09-08,Sinovac,2852466
Ukraine,2021-09-09,Johnson&Johnson,19252
Ukraine,2021-09-09,Moderna,1955333
Ukraine,2021-09-09,Oxford/AstraZeneca,1864044
Ukraine,2021-09-09,Pfizer/BioNTech,3674563
Ukraine,2021-09-09,Sinovac,2894633
Ukraine,2021-09-10,Johnson&Johnson,19252
Ukraine,2021-09-10,Moderna,2011351
Ukraine,2021-09-10,Oxford/AstraZeneca,1880650
Ukraine,2021-09-10,Pfizer/BioNTech,3743248
Ukraine,2021-09-10,Sinovac,2936851
Ukraine,2021-09-11,Johnson&Johnson,19252
Ukraine,2021-09-11,Moderna,2034510
Ukraine,2021-09-11,Oxford/AstraZeneca,1886133
Ukraine,2021-09-11,Pfizer/BioNTech,3773133
Ukraine,2021-09-11,Sinovac,2952768
Ukraine,2021-09-12,Johnson&Johnson,20052
Ukraine,2021-09-12,Moderna,2049898
Ukraine,2021-09-12,Oxford/AstraZeneca,1889112
Ukraine,2021-09-12,Pfizer/BioNTech,3791301
Ukraine,2021-09-12,Sinovac,2960581
Ukraine,2021-09-13,Johnson&Johnson,20052
Ukraine,2021-09-13,Moderna,2091726
Ukraine,2021-09-13,Oxford/AstraZeneca,1904030
Ukraine,2021-09-13,Pfizer/BioNTech,3838853
Ukraine,2021-09-13,Sinovac,2991506
Ukraine,2021-09-14,Johnson&Johnson,20052
Ukraine,2021-09-14,Moderna,2130300
Ukraine,2021-09-14,Oxford/AstraZeneca,1921335
Ukraine,2021-09-14,Pfizer/BioNTech,3889652
Ukraine,2021-09-14,Sinovac,3026624
Ukraine,2021-09-15,Johnson&Johnson,20052
Ukraine,2021-09-15,Moderna,2133812
Ukraine,2021-09-15,Oxford/AstraZeneca,1939987
Ukraine,2021-09-15,Pfizer/BioNTech,3949595
Ukraine,2021-09-15,Sinovac,3063303
Ukraine,2021-09-16,Johnson&Johnson,20052
Ukraine,2021-09-16,Moderna,2133932
Ukraine,2021-09-16,Oxford/AstraZeneca,1961254
Ukraine,2021-09-16,Pfizer/BioNTech,4014106
Ukraine,2021-09-16,Sinovac,3100311
Ukraine,2021-09-17,Johnson&Johnson,20052
Ukraine,2021-09-17,Moderna,2133932
Ukraine,2021-09-17,Oxford/AstraZeneca,1985011
Ukraine,2021-09-17,Pfizer/BioNTech,4084547
Ukraine,2021-09-17,Sinovac,3138672
Ukraine,2021-09-18,Johnson&Johnson,20052
Ukraine,2021-09-18,Moderna,2133932
Ukraine,2021-09-18,Oxford/AstraZeneca,1993321
Ukraine,2021-09-18,Pfizer/BioNTech,4119721
Ukraine,2021-09-18,Sinovac,3153793
Ukraine,2021-09-19,Johnson&Johnson,20680
Ukraine,2021-09-19,Moderna,2133932
Ukraine,2021-09-19,Oxford/AstraZeneca,1997827
Ukraine,2021-09-19,Pfizer/BioNTech,4142386
Ukraine,2021-09-19,Sinovac,3162023
Ukraine,2021-09-20,Johnson&Johnson,20680
Ukraine,2021-09-20,Moderna,2133932
Ukraine,2021-09-20,Oxford/AstraZeneca,2018715
Ukraine,2021-09-20,Pfizer/BioNTech,4199140
Ukraine,2021-09-20,Sinovac,3193117
Ukraine,2021-09-21,Johnson&Johnson,20680
Ukraine,2021-09-21,Moderna,2133932
Ukraine,2021-09-21,Oxford/AstraZeneca,2039053
Ukraine,2021-09-21,Pfizer/BioNTech,4262497
Ukraine,2021-09-21,Sinovac,3225427
Ukraine,2021-09-22,Johnson&Johnson,20680
Ukraine,2021-09-22,Moderna,2133932
Ukraine,2021-09-22,Oxford/AstraZeneca,2063094
Ukraine,2021-09-22,Pfizer/BioNTech,4337607
Ukraine,2021-09-22,Sinovac,3271044
Ukraine,2021-09-23,Johnson&Johnson,20680
Ukraine,2021-09-23,Moderna,2133932
Ukraine,2021-09-23,Oxford/AstraZeneca,2090547
Ukraine,2021-09-23,Pfizer/BioNTech,4414731
Ukraine,2021-09-23,Sinovac,3320095
Ukraine,2021-09-24,Johnson&Johnson,20680
Ukraine,2021-09-24,Moderna,2133932
Ukraine,2021-09-24,Oxford/AstraZeneca,2117460
Ukraine,2021-09-24,Pfizer/BioNTech,4499498
Ukraine,2021-09-24,Sinovac,3367419
Ukraine,2021-09-25,Johnson&Johnson,20680
Ukraine,2021-09-25,Moderna,2133932
Ukraine,2021-09-25,Oxford/AstraZeneca,2128467
Ukraine,2021-09-25,Pfizer/BioNTech,4536312
Ukraine,2021-09-25,Sinovac,3383819
Ukraine,2021-09-26,Johnson&Johnson,20680
Ukraine,2021-09-26,Moderna,2133932
Ukraine,2021-09-26,Oxford/AstraZeneca,2134561
Ukraine,2021-09-26,Pfizer/BioNTech,4558226
Ukraine,2021-09-26,Sinovac,3392964
Ukraine,2021-09-27,Johnson&Johnson,20680
Ukraine,2021-09-27,Moderna,2133932
Ukraine,2021-09-27,Oxford/AstraZeneca,2158055
Ukraine,2021-09-27,Pfizer/BioNTech,4618710
Ukraine,2021-09-27,Sinovac,3428364
Ukraine,2021-09-28,Johnson&Johnson,20680
Ukraine,2021-09-28,Moderna,2133932
Ukraine,2021-09-28,Oxford/AstraZeneca,2182428
Ukraine,2021-09-28,Pfizer/BioNTech,4687168
Ukraine,2021-09-28,Sinovac,3467779
Ukraine,2021-09-29,Johnson&Johnson,20680
Ukraine,2021-09-29,Moderna,2133932
Ukraine,2021-09-29,Oxford/AstraZeneca,2203270
Ukraine,2021-09-29,Pfizer/BioNTech,4756597
Ukraine,2021-09-29,Sinovac,3503511
Ukraine,2021-09-30,Johnson&Johnson,20680
Ukraine,2021-09-30,Moderna,2133932
Ukraine,2021-09-30,Oxford/AstraZeneca,2224726
Ukraine,2021-09-30,Pfizer/BioNTech,4828144
Ukraine,2021-09-30,Sinovac,3540041
Ukraine,2021-10-01,Johnson&Johnson,20680
Ukraine,2021-10-01,Moderna,2133932
Ukraine,2021-10-01,Oxford/AstraZeneca,2243794
Ukraine,2021-10-01,Pfizer/BioNTech,4902151
Ukraine,2021-10-01,Sinovac,3575036
Ukraine,2021-10-02,Johnson&Johnson,20680
Ukraine,2021-10-02,Moderna,2133932
Ukraine,2021-10-02,Oxford/AstraZeneca,2252214
Ukraine,2021-10-02,Pfizer/BioNTech,4934011
Ukraine,2021-10-02,Sinovac,3587746
Ukraine,2021-10-03,Johnson&Johnson,20680
Ukraine,2021-10-03,Moderna,2133932
Ukraine,2021-10-03,Oxford/AstraZeneca,2258225
Ukraine,2021-10-03,Pfizer/BioNTech,4954764
Ukraine,2021-10-03,Sinovac,3594906
Ukraine,2021-10-04,Johnson&Johnson,20680
Ukraine,2021-10-04,Moderna,2133932
Ukraine,2021-10-04,Oxford/AstraZeneca,2273681
Ukraine,2021-10-04,Pfizer/BioNTech,5010159
Ukraine,2021-10-04,Sinovac,3624386
